id,category0,category1,category2,category3,details,price,date
938,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,9722,2023-02-16
939,support,support_client,support_client_training,support_client_training_seminars,Деталі для support client training seminars,9708,2023-04-03
940,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,5409,2024-08-13
941,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_print,Деталі для admin marketing ads print,6722,2024-04-18
942,staff,staff_admin,staff_admin_salary,staff_admin_salary_bonus,Деталі для staff admin salary bonus,2546,2023-02-24
943,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1942,2023-07-28
944,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,3882,2023-06-20
945,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,6109,2023-03-09
946,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,6487,2023-08-25
947,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,2032,2023-07-15
948,support,support_client,support_client_training,support_client_training_workshops,Деталі для support client training workshops,5942,2024-07-16
949,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,4446,2024-09-10
950,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_infra_mgmt,Деталі для extra it outsource infra mgmt,2817,2024-09-24
951,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,4192,2024-06-08
952,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,6095,2023-03-05
953,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,7596,2023-09-16
954,extra,extra_security,extra_security_cyber,extra_security_cyber_data,Деталі для extra security cyber data,3391,2023-01-17
955,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,9566,2023-02-04
956,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,5589,2024-06-05
957,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,8161,2024-03-26
958,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,7101,2024-05-11
959,support,support_client,support_client_training,support_client_training_workshops,Деталі для support client training workshops,7748,2024-04-11
960,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,9212,2023-08-16
961,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,6681,2024-08-29
962,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,9204,2023-01-03
963,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,3288,2024-06-30
964,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,5098,2024-07-05
965,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,6510,2024-01-08
966,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,1045,2023-08-26
967,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9831,2024-09-07
968,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,4427,2024-01-30
969,support,support_client,support_client_training,support_client_training_workshops,Деталі для support client training workshops,9135,2024-09-13
970,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8311,2023-03-01
971,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,6860,2023-10-02
972,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,5221,2024-08-06
973,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,4774,2023-10-25
974,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,5427,2023-06-14
975,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,4275,2024-04-02
976,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,8226,2024-01-28
977,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_infra_mgmt,Деталі для extra it outsource infra mgmt,3181,2023-12-21
978,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,3679,2023-05-27
979,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,7571,2024-01-28
980,staff,staff_support,staff_support_expenses,staff_support_expenses_meals,Деталі для staff support expenses meals,6492,2023-01-27
981,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,4551,2024-06-27
982,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,8928,2023-09-18
983,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_replace,Деталі для infra telecom modern replace,9835,2024-09-17
984,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,8401,2023-05-21
985,extra,extra_security,extra_security_guard,extra_security_guard_alarm,Деталі для extra security guard alarm,2562,2024-10-01
986,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,2251,2023-03-20
987,staff,staff_admin,staff_admin_dev,staff_admin_dev_courses,Деталі для staff admin dev courses,8836,2023-04-26
988,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,8041,2023-02-25
989,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,1611,2023-09-26
990,admin,admin_office,admin_office_supplies,admin_office_supplies_furniture,Деталі для admin office supplies furniture,3098,2023-03-20
991,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,8540,2023-03-22
992,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,7997,2024-10-27
993,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,8053,2023-05-10
994,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,3976,2023-09-01
995,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,4404,2024-02-01
996,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,5053,2024-04-05
997,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,5253,2024-04-09
998,admin,admin_marketing,admin_marketing_events,admin_marketing_events_promos,Деталі для admin marketing events promos,7834,2024-08-14
999,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1303,2023-03-02
1000,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_config,Деталі для infra telecom serv config,4763,2023-03-18
1001,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,6283,2023-01-09
1002,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,1997,2024-07-22
1003,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8440,2024-04-08
1004,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,5090,2023-01-15
1005,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,4324,2024-03-16
1006,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,6672,2024-07-13
1007,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,6270,2024-03-19
1008,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,6158,2023-08-28
1009,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,9503,2023-02-22
1010,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,8261,2024-02-14
1011,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,2913,2023-07-21
1012,support,support_tech,support_tech_repair,support_tech_repair_diagnosis,Деталі для support tech repair diagnosis,8066,2024-10-07
1013,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,7118,2023-11-13
1014,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,3062,2023-08-19
1015,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,4029,2024-04-15
1016,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1912,2023-05-27
1017,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,8103,2023-04-13
1018,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,7928,2023-01-14
1019,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,1863,2024-07-01
1020,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_optim,Деталі для infra telecom modern optim,6448,2024-09-05
1021,staff,staff_admin,staff_admin_dev,staff_admin_dev_training,Деталі для staff admin dev training,6386,2024-01-30
1022,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,9585,2024-02-14
1023,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,6882,2024-05-25
1024,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,3015,2024-09-12
1025,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_sys_mgmt,Деталі для extra it outsource sys mgmt,8453,2023-01-08
1026,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,2886,2023-11-24
